,Entry,Personnel city
1243,2016,Auburn Hills
1244,2016,Fletcher
1245,2016,Brimley
1246,2016,Fletcher
1247,2016,Fletcher
1248,2017,Fletcher
1249,2016,Detroit
1250,2016,Seguin
1251,2016,Seguin
1252,2016,Seguin
1253,2016,Newport News
1254,2016,Rochester
1255,2017,Seguin
1256,2017,Seguin
1257,2005,Newport News
1258,2016,Fort Mill
1259,2016,Santa Teresa
1260,2016,Sumter
1261,2014,Fort Mill
1262,2016,Fletcher
1263,2017,Mount Vernon
1264,2016,Culpeper
1265,2016,Auburn Hills
1266,2016,Auburn Hills
1267,2016,Auburn Hills
1268,2016,Seguin
1269,2017,Mount Vernon
1270,2016,Chatham
1271,2016,Detroit
1272,2016,Newport News
1273,2017,Morganton
1274,2016,Somersworth
1275,2017,Somersworth
1276,2016,Troy
1277,2016,Auburn Hills
1278,2017,Mount Vernon
1279,2017,Mount Vernon
1280,2016,Deer Park
1281,2010,Auburn Hills
1282,2016,Morganton
1283,2016,Troy
1284,2016,Auburn Hills
1285,2016,Auburn Hills
1286,2016,Auburn Hills
1287,2016,Deer Park
1288,2013,Carpinteria
1289,2016,Fletcher
1290,2016,Fort Mill
1291,2016,Fletcher
1292,2017,Seguin
1293,2016,Fletcher
1294,2016,Mount Vernon
1295,2016,Fletcher
1296,2016,Mount Vernon
1297,2016,Mount Vernon
1298,2016,Fort Mill
1299,2016,Mount Vernon
1300,2013,Mount Vernon
1301,2016,Mount Vernon
1302,2016,Rochester
1303,2005,Fort Mill
1304,2016,Detroit
1305,1999,Deer Park
1306,2016,Fletcher
1307,2016,MIentown
1308,2016,Culpeper
1309,2016,Fort Mill
1310,2017,Seguin
1311,2016,Dearborn
1312,2016,Mount Vernon
1313,2016,Mount Vernon
1314,2016,Mount Vernon
1315,2016,Chatham
1316,2016,Troy
1317,2016,Auburn Hills
1318,2016,Sumter
1319,2016,Fletcher
1320,2016,Fletcher
1321,2016,Fletcher
1322,2016,Auburn Hills
1323,2017,Mount Vernon
1324,2016,Sumter
1325,2016,Fletcher
1326,2016,Fletcher
1327,2016,Newport News
1328,2016,Fort Mill
1329,2017,Seguin
1330,2017,Seguin
1331,2016,Sumter
1332,2016,Auburn Hills
1333,2013,Auburn Hills
1334,2016,Newport News
1335,2016,Detroit
1336,2016,Seguin
1337,2016,Auburn Hills
1338,2016,Auburn Hills
1339,2016,Sumter
1340,2016,Auburn Hills
1341,2017,Mount Vernon
1342,2016,Sumter
1343,2016,Mount Vernon
1344,2016,Mount Vernon
1345,2016,Mount Vernon
1346,2016,Mount Vernon
1347,2016,Fort Mill
1348,2016,MIentown
1349,2017,Fletcher
1350,2016,Fort Mill
1351,2016,Detroit
1352,2016,Detroit
1353,2016,Mount Vernon
1354,1992,Mount Vernon
1355,2017,Mount Vernon
1356,2017,Somersworth
1357,2017,Somersworth
1358,2016,Newport News
1359,2017,Somersworth
1360,2017,Seguin
1361,2017,Seguin
1362,2017,Seguin
1363,2016,Fort Mill
1364,2016,Detroit
1365,2016,Montvale
1366,2016,Fort Mill
1367,2016,Dearborn
1368,2016,Auburn Hills
1369,2016,Fletcher
1370,2017,Fletcher
1371,2017,Fletcher
1372,2016,Auburn Hills
1373,2016,Fletcher
1374,2016,Chatham
1375,2016,Fletcher
1376,2017,Mount Vernon
1377,2011,Auburn Hills
1378,2016,Fort Mill
1379,2016,Newport News
1380,2016,Sumter
1381,2016,Sumter
1382,2016,Deer Park
1383,2016,Dearborn
1384,2017,Seguin
1385,2017,Seguin
1386,2016,Fort Mill
1387,2017,Mount Vernon
1388,2016,Sumter
1389,2016,Sumter
1390,2016,Rochester
1391,2016,Somersworth
1392,2016,Sumter
1393,2017,Mount Vernon
1394,2017,Seguin
1395,2017,Seguin
1396,2017,Seguin
1397,2017,Fletcher
1398,2017,Fletcher
1399,2016,Seguin
1400,2016,Seguin
1401,2016,MIentown
1402,2016,Fort Mill
1403,2016,Fort Mill
1404,2016,Barnsville
1405,2016,Auburn Hills
1406,2017,Somersworth
1407,2016,Deer Park
1408,1987,Fort Mill
1409,2017,Mount Vernon
1410,2016,Sumter
1411,2017,Barnsville
1412,2016,Sumter
1413,2006,Auburn Hills
1414,2016,Detroit
1415,2016,Carpinteria
1416,2016,Detroit
1417,2016,Detroit
1418,2016,Seguin
1419,2016,Sumter
1420,2016,Sumter
1421,2016,Deer Park
1422,2016,Sumter
1423,2016,Fort Mill
1424,2016,Sumter
1425,2016,Fletcher
1426,2017,Mount Vernon
1427,2017,Mount Vernon
1428,2017,Mount Vernon
1429,2017,Mount Vernon
1430,2016,Mount Vernon
1431,2016,Mount Vernon
1432,2016,Mount Vernon
1433,2016,Mount Vernon
1434,2016,Mount Vernon
1435,2016,Mount Vernon
1436,2016,Mount Vernon
1437,2016,Mount Vernon
1438,2016,Mount Vernon
1439,2016,Mount Vernon
1440,2016,Mount Vernon
1441,2011,Mount Vernon
1442,2016,Auburn Hills
1443,2000,Mount Vernon
1444,2016,Sumter
1445,2016,Detroit
1446,2016,Rochester
1447,2016,Seguin
1448,2017,Fletcher
1449,2016,Sumter
1450,2017,Fletcher
1451,2017,Fletcher
1452,2016,Auburn Hills
1453,2016,Auburn Hills
1454,2016,Troy
1455,2016,Fort Mill
1456,2016,Auburn Hills
1457,2002,Auburn Hills
1458,2016,Fletcher
1459,2016,Newport News
1460,2016,Newport News
1461,2016,Newport News
1462,2016,Newport News
1463,2016,Detroit
1464,2017,Auburn Hills
1465,2016,Auburn Hills
1466,2016,Detroit
1467,2016,MIentown
1468,2005,MIentown
1469,2017,Morganton
1470,2017,Morganton
1471,2017,Seguin
1472,2017,Seguin
1473,2016,Auburn Hills
1474,2005,Auburn Hills
1475,2016,Seguin
1476,2016,Fletcher
1477,2016,Auburn Hills
1478,2016,Detroit
1479,2016,Seguin
1480,2016,Seguin
1481,2017,Fletcher
1482,1999,Deer Park
1483,2016,Auburn Hills
1484,2016,Detroit
1485,2016,Auburn Hills
1486,2016,Dearborn
1487,2016,MIentown
1488,2016,Fort Mill
1489,2016,Auburn Hills
1490,2016,Auburn Hills
1491,2016,Culpeper
1492,2017,Seguin
1493,2017,Seguin
1494,2017,Seguin
1495,2016,Detroit
1496,2017,Mount Vernon
1497,2016,Sumter
1498,2016,Detroit
1499,2017,Morganton
1500,2017,Mount Vernon
1501,2016,Auburn Hills
1502,2016,Mount Vernon
1503,2016,Troy
1504,2016,Newport News
1505,2016,Auburn Hills
1506,2016,Sumter
1507,2016,Chatham
1508,2016,Mount Vernon
1509,2016,Mount Vernon
1510,2016,Mount Vernon
1511,2016,Morganton
1512,2007,Fountain Inn
1513,2016,Sumter
1514,1998,Fountain Inn
1515,2010,Fountain Inn
1516,1998,Fountain Inn
1517,2007,Fountain Inn
1518,2015,Fountain Inn
1519,2016,Fort Mill
1520,1998,Fountain Inn
1521,2006,Fountain Inn
1522,2009,Fountain Inn
1523,2009,Fountain Inn
1524,2016,Fountain Inn
1525,2010,Fountain Inn
1526,2011,Fountain Inn
1527,2005,Fountain Inn
1528,1998,Fountain Inn
1529,1998,Fountain Inn
1530,1997,Fountain Inn
1531,2015,Fountain Inn
1532,2005,Fountain Inn
1533,2007,Fountain Inn
1534,2015,Fountain Inn
1535,1998,Fountain Inn
1536,2015,Fountain Inn
1537,2007,Fountain Inn
1538,2012,Fountain Inn
1539,2016,Fountain Inn
1540,2016,Fountain Inn
1541,1997,Fountain Inn
1542,1999,Fountain Inn
1543,2007,Fountain Inn
1544,1996,Fountain Inn
1545,1996,Fountain Inn
1546,2015,Fountain Inn
1547,2006,Fountain Inn
1548,2010,Fountain Inn
1549,2011,Fountain Inn
1550,2010,Fountain Inn
1551,1999,Fountain Inn
1552,2010,Fountain Inn
1553,2010,Fountain Inn
1554,2015,Fountain Inn
1555,2006,Fountain Inn
1556,2016,Fountain Inn
1557,2007,Fountain Inn
1558,1998,Fountain Inn
1559,2016,Fountain Inn
1560,1997,Fountain Inn
1561,2015,Fountain Inn
1562,2000,Fountain Inn
1563,2006,Fountain Inn
1564,2013,Fountain Inn
1565,2016,Fountain Inn
1566,1997,Fountain Inn
1567,2016,Detroit
1568,2016,Sumter
1569,2016,Newport News
1570,2016,Newport News
1571,2016,Fort Mill
1572,2017,Seguin
1573,2017,Seguin
1574,2011,Fort Mill
1575,2016,Newport News
1576,2016,Newport News
1577,2016,Detroit
1578,2016,Troy
1579,2017,Culpeper
1580,2016,Sumter
1581,2016,Newport News
1582,2016,Mississauga
1583,1993,Newport News
1584,2017,Delavan
1585,1994,Newport News
1586,1992,Newport News
1587,1998,Newport News
1588,1998,Newport News
1589,2006,Delavan
1590,2006,Delavan
1591,2006,Delavan
1592,2006,Delavan
1593,2006,Delavan
1594,2006,Delavan
1595,2006,Delavan
1596,1998,Delavan
1597,2006,Delavan
1598,2006,Delavan
1599,2006,Delavan
1600,2006,Delavan
1601,2006,Delavan
1602,2001,Delavan
1603,2006,Delavan
1604,2006,Delavan
1605,2006,Delavan
1606,2006,Delavan
1607,2006,Delavan
1608,2006,Delavan
1609,2006,Delavan
1610,2006,Delavan
1611,2006,Delavan
1612,2006,Delavan
1613,2006,Delavan
1614,2006,Delavan
1615,2006,Delavan
1616,2006,Delavan
1617,2006,Delavan
1618,2006,Delavan
1619,2006,Delavan
1620,2006,Delavan
1621,2000,Delavan
1622,2000,Newport News
1623,2000,Newport News
1624,2001,Newport News
1625,1974,Newport News
1626,2002,Newport News
1627,1996,Newport News
1628,2003,Newport News
1629,2004,Newport News
1630,2004,Newport News
1631,2006,Newport News
1632,2006,Newport News
1633,2006,Newport News
1634,2006,Newport News
1635,2006,Newport News
1636,2007,Newport News
1637,2008,Newport News
1638,2007,Delavan
1639,2008,Delavan
1640,2008,Delavan
1641,2008,Newport News
1642,2008,Delavan
1643,2010,Newport News
1644,2009,Delavan
1645,2009,Delavan
1646,2010,Newport News
1647,2011,Newport News
1648,2010,Delavan
1649,2010,Delavan
1650,2010,Delavan
1651,2010,Newport News
1652,2010,Delavan
1653,2010,Newport News
1654,2010,Delavan
1655,2011,Delavan
1656,2010,Delavan
1657,2010,Delavan
1658,2010,Delavan
1659,2001,Newport News
1660,1993,Newport News
1661,2011,Newport News
1662,2011,Newport News
1663,2011,Newport News
1664,2011,Newport News
1665,2011,Newport News
1666,2011,Newport News
1667,2002,Newport News
1668,2011,Newport News
1669,2011,Newport News
1670,2011,Newport News
1671,2012,Delavan
1672,2012,Delavan
1673,2012,Newport News
1674,2012,Delavan
1675,2009,Newport News
1676,2012,Delavan
1677,2012,Delavan
1678,2012,Delavan
1679,2012,Newport News
1680,2012,Delavan
1681,2013,Delavan
1682,2013,Delavan
1683,2013,Delavan
1684,2013,Delavan
1685,2013,Delavan
1686,2004,Newport News
1687,2013,Fletcher
1688,2013,Newport News
1689,2013,Delavan
1690,2004,Newport News
1691,2013,Newport News
1692,2013,Newport News
1693,2014,Newport News
1694,2013,Newport News
1695,2014,Delavan
1696,2014,Newport News
1697,2017,Newport News
1698,2014,Delavan
1699,2014,Delavan
1700,2014,Delavan
1701,2014,Delavan
1702,2014,Delavan
1703,2015,Newport News
1704,2014,Newport News
1705,2014,Delavan
1706,2017,Newport News
1707,2014,Delavan
1708,2014,Delavan
1709,2015,Newport News
1710,2016,Newport News
1711,2015,Newport News
1712,2015,Newport News
1713,2015,Delavan
1714,2015,Newport News
1715,2015,Newport News
1716,2015,Delavan
1717,1998,Newport News
1718,2005,Newport News
1719,2015,Newport News
1720,2015,Newport News
1721,2015,Delavan
1722,2015,Delavan
1723,2017,Newport News
1724,2015,Delavan
1725,2015,Newport News
1726,2015,Newport News
1727,2015,Delavan
1728,2015,Delavan
1729,2015,Newport News
1730,2016,Newport News
1731,2016,Delavan
1732,2016,Delavan
1733,2016,Newport News
1734,2016,Delavan
1735,2016,Delavan
1736,2016,Delavan
1737,2016,Fort Mill
1738,2017,Mount Vernon
1739,2016,Newport News
1740,2016,Bellevue
1741,2016,Carpinteria
1742,2016,Carpinteria
1743,2016,Carpinteria
1744,2013,Carpinteria
1745,2015,Carpinteria
1746,2016,Carpinteria
1747,2011,Carpinteria
1748,2016,Carpinteria
1749,2009,Carpinteria
1750,1996,Carpinteria
1751,2016,Carpinteria
1752,2015,Carpinteria
1753,2016,Carpinteria
1754,2016,Carpinteria
1755,2012,Carpinteria
1756,2016,Carpinteria
1757,2013,Carpinteria
1758,2010,Carpinteria
1759,2016,Carpinteria
1760,2015,Carpinteria
1761,2016,Carpinteria
1762,2016,Carpinteria
1763,2017,Carpinteria
1764,2016,Carpinteria
1765,2015,Carpinteria
1766,2003,Carpinteria
1767,2016,Carpinteria
1768,2016,Carpinteria
1769,2015,Carpinteria
1770,2000,Carpinteria
1771,2016,Carpinteria
1772,1987,Carpinteria
1773,2016,Carpinteria
1774,2016,Carpinteria
1775,2015,Carpinteria
1776,2016,Carpinteria
1777,1994,Detroit
1778,1997,Detroit
1779,2003,Detroit
1780,1998,Detroit
1781,1979,Detroit
1782,2000,Detroit
1783,2015,Detroit
1784,2002,Detroit
1785,2000,Detroit
1786,2000,Detroit
1787,2016,Detroit
1788,2013,Detroit
1789,2004,Detroit
1790,2015,Detroit
1791,2005,Detroit
1792,2014,Detroit
1793,2006,Detroit
1794,2004,Detroit
1795,2015,Detroit
1796,2008,Detroit
1797,1999,Detroit
1798,2011,Detroit
1799,1994,Detroit
1800,2015,Detroit
1801,2017,Detroit
1802,2016,Detroit
1803,1984,Detroit
1804,2007,Detroit
1805,2004,Detroit
1806,2015,Detroit
1807,2015,Detroit
1808,1997,Detroit
1809,2013,Detroit
1810,2014,Detroit
1811,2013,Detroit
1812,2008,Detroit
1813,2009,Detroit
1814,2015,Detroit
1815,2010,Detroit
1816,1991,Detroit
1817,2013,Detroit
1818,2015,Detroit
1819,2013,Detroit
1820,1999,Detroit
1821,2017,Detroit
1822,1999,Detroit
1823,2016,Detroit
1824,2014,Detroit
1825,2014,Detroit
1826,2009,Detroit
1827,2014,Detroit
1828,2016,Detroit
1829,2012,Detroit
1830,2015,Detroit
1831,2011,Detroit
1832,2015,Detroit
1833,2011,Detroit
1834,2012,Detroit
1835,2016,Detroit
1836,2014,Detroit
1837,2011,Detroit
1838,2014,Detroit
1839,2010,Detroit
1840,2016,Fort Mill
1841,2016,Newport News
1842,2017,Fletcher
1843,2016,Morganton
1844,2017,Fletcher
1845,2017,Fletcher
1846,2017,Fletcher
1847,2016,Montvale
1848,2016,Deer Park
1849,2016,Fletcher
1850,2016,Fletcher
1851,2016,Fort Mill
1852,2016,Detroit
1853,2016,Newport News
1854,2016,Fletcher
1855,2017,Morganton
1856,2016,Mount Vernon
1857,2016,Mount Vernon
1858,2016,Mount Vernon
1859,2016,Mount Vernon
1860,2016,Mount Vernon
1861,2008,Auburn Hills
1862,2016,Mount Vernon
1863,2016,Seguin
1864,2016,Seguin
1865,2016,Fort Mill
1866,2017,Seguin
1867,2016,Seguin
1868,2009,Newport News
1869,2016,Sumter
1870,2016,Auburn Hills
1871,2016,Newport News
1872,2016,Newport News
1873,2016,Deer Park
1874,2016,Detroit
1875,2016,Auburn Hills
1876,2016,Somersworth
1877,2017,Mount Vernon
1878,2006,Deer Park
1879,2016,Detroit
1880,2016,Detroit
1881,2016,Auburn Hills
1882,2017,Fletcher
1883,2016,Seguin
1884,2000,Auburn Hills
1885,2016,Auburn Hills
1886,2016,Detroit
1887,2016,Fletcher
1888,2016,Fletcher
1889,2017,Seguin
1890,2016,Fort Mill
1891,2016,Auburn Hills
1892,2016,Auburn Hills
1893,2016,Auburn Hills
1894,2016,Detroit
1895,2016,Detroit
1896,2016,Auburn Hills
1897,2016,Fort Mill
1898,2016,Detroit
1899,2016,MIentown
1900,2011,Auburn Hills
1901,2016,Auburn Hills
1902,2016,Dearborn
1903,2016,Mount Vernon
1904,2016,Mount Vernon
1905,2016,Mount Vernon
1906,2016,Mount Vernon
1907,2016,Mount Vernon
1908,2016,Auburn Hills
1909,2016,Mount Vernon
1910,2016,Auburn Hills
1911,2016,Fletcher
1912,2016,Auburn Hills
1913,2016,Dearborn
1914,2016,Auburn Hills
1915,2016,Auburn Hills
1916,2016,Auburn Hills
1917,2016,Deer Park
1918,2016,Halstead
1919,2016,Halstead
1920,2016,Mount Vernon
1921,2016,Chatham
1922,2016,San Jose
1923,2016,Auburn Hills
1924,2016,Fletcher
1925,2016,Fort Mill
1926,2016,Halstead
1927,2016,Newport News
1928,2016,Newport News
1929,2016,Halstead
1930,2016,Auburn Hills
1931,2016,Newport News
1932,2016,Seguin
1933,2016,Seguin
1934,2016,Seguin
1935,2017,Seguin
1936,2017,Seguin
1937,2016,Halstead
1938,2016,Somersworth
1939,2016,Newport News
1940,2016,Culpeper
1941,2016,Rochester Hills
1942,2017,Auburn Hills
1943,2016,Detroit
1944,2016,Auburn Hills
1945,2017,Somersworth
1946,2016,Culpeper
1947,2017,Fort Mill
1948,2017,Auburn Hills
1949,2016,Auburn Hills
1950,2006,Troy
1951,1993,Sumter
1952,2016,Detroit
1953,2016,MIentown
1954,2016,MIentown
1955,1995,Carpinteria
1956,2017,Morganton
1957,2016,Halstead
1958,2016,Detroit
1959,2017,Seguin
1960,2009,Auburn Hills
1961,2016,MIentown
1962,2017,Fletcher
1963,2017,Rochester
1964,2017,Somersworth
1965,2017,Somersworth
1966,2017,Auburn Hills
1967,2017,Auburn Hills
1968,2016,Carpinteria
1969,2016,Carpinteria
1970,2016,Carpinteria
1971,2016,Carpinteria
1972,2016,Carpinteria
1973,2017,Auburn Hills
1974,2016,Newport News
1975,2016,Barnsville
1976,2016,Detroit
1977,2017,Detroit
1978,2017,Fort Mill
1979,2016,Seguin
1980,2010,Auburn Hills
1981,2017,Fort Mill
1982,2017,Auburn Hills
1983,2017,Fort Mill
1984,2016,Detroit
1985,2016,Detroit
1986,2016,Detroit
1987,2016,Detroit
1988,2017,Auburn Hills
1989,2016,Detroit
1990,2017,Detroit
1991,2017,Auburn Hills
1992,2017,Sumter
1993,2017,Deer Park
1994,2017,Fort Mill
1995,2017,Auburn Hills
1996,2017,Newport News
1997,2017,Fort Mill
1998,2017,Detroit
1999,2017,Detroit
2000,2017,Detroit
2001,2017,Culpeper
2002,2012,Seguin
2003,2017,Fletcher
2004,2017,San Jose
2005,2011,Rochester
2006,2017,Mount Vernon
2007,2017,Fort Mill
2008,2012,Fort Mill
2009,2017,Chatham
2010,2017,Fletcher
2011,2017,Somersworth
2012,2017,Somersworth
2013,2017,Detroit
2014,2017,Auburn Hills
2015,2017,Mississauga
2016,2017,Mount Vernon
2017,2017,Mount Vernon
2018,2017,Mount Vernon
2019,2017,Detroit
2020,2017,Mount Vernon
2021,2017,MIentown
2022,2006,Somersworth
2023,2017,Mount Vernon
2024,2017,Mount Vernon
2025,2017,Mount Vernon
2026,2017,Auburn Hills
2027,2017,Mount Vernon
2028,2017,Troy
2029,2017,Sumter
2030,2017,Mount Vernon
2031,2017,Auburn Hills
2032,2017,Morganton
2033,2007,Fletcher
2034,2017,Mount Vernon
2035,2017,Seguin
2036,2017,Seguin
2037,2012,Sumter
2038,2017,Auburn Hills
2039,2017,Auburn Hills
2040,2017,Mount Vernon
2041,2017,Mount Vernon
2042,2017,Auburn Hills
2043,2017,Troy
2044,2017,Seguin
2045,2017,Fort Mill
2046,2017,Morganton
2047,1993,Troy
2048,2017,Seguin
2049,2017,Seguin
2050,2006,Troy
2051,2013,Carpinteria
2052,2017,Mount Vernon
2053,1992,Sumter
2054,2006,Sumter
2055,2011,Sumter
2056,2017,Newport News
2057,2017,Fort Mill
2058,2017,Mount Vernon
2059,2017,Auburn Hills
2060,2017,Fort Mill
2061,2017,Fort Mill
2062,2017,Seguin
2063,2017,Seguin
2064,2017,Seguin
2065,2017,Seguin
2066,2017,Seguin
2067,2017,Seguin
2068,2017,Mount Vernon
2069,2017,Auburn Hills
2070,2017,Seguin
2071,2017,Uvalde
2072,2017,Uvalde
2073,2017,Uvalde
2074,2017,Seguin
2075,2013,Newport News
2076,2017,Sumter
2077,2017,Mount Vernon
2078,2017,Mount Vernon
2079,2017,Sumter
2080,1980,Sumter
2081,2017,Sumter
2082,2017,Newport News
2083,2017,Auburn Hills
2084,2017,Sumter
2085,2017,Newport News
2086,2017,Chatham
2087,2017,Troy
2088,2017,Mount Vernon
2089,2017,Newport News
2090,2017,Newport News
2091,2017,Fort Mill
2092,2017,Somersworth
2093,2017,Somersworth
2094,2017,Fort Mill
2095,2017,Newport News
2096,2017,Somersworth
2097,2017,Somersworth
2098,2017,Seguin
2099,2017,Seguin
2100,2017,Seguin
2101,2017,San Jose
2102,2017,Seguin
2103,2017,Deer Park
2104,2017,Seguin
2105,2017,Seguin
2106,2017,San Jose
2107,2017,Sumter
2108,2017,Seguin
2109,2017,Seguin
2110,2017,Newport News
2111,2017,Mount Vernon
2112,2017,Newport News
2113,2017,Sumter
2114,2017,Rochester
2115,2017,Auburn Hills
2116,2017,Mount Vernon
2117,2017,Mount Vernon
2118,2017,Seguin
2119,2017,Seguin
2120,2017,Fort Mill
2121,2017,Seguin
2122,2017,Mount Vernon
2123,2009,Auburn Hills
2124,2017,Seguin
2125,2017,Seguin
2126,2017,Seguin
2127,2017,Mount Vernon
2128,2017,Detroit
2129,2017,Seguin
2130,2017,Halstead
2131,2017,Halstead
2132,2017,Mount Vernon
2133,2017,Fletcher
2134,2008,Carpinteria
2135,2017,Mississauga
2136,2017,Seguin
2137,2017,Seguin
2138,2017,Fletcher
2139,2017,Detroit
2140,2017,Detroit
2141,2017,Fletcher
2142,2017,Seguin
2143,2017,Seguin
2144,2017,Fletcher
2145,2017,Seguin
2146,2017,Halstead
2147,2017,Mount Vernon
2148,2017,Seguin
2149,2017,Seguin
2150,2017,Auburn Hills
2151,2017,Seguin
2152,2017,Seguin
2153,2017,Seguin
2154,2017,Detroit
2155,2017,Seguin
2156,2017,Fort Mill
2157,2017,Newport News
2158,2017,Dearborn
2159,2007,Fort Mill
2160,2017,Newport News
2161,2017,Detroit
2162,2017,Newport News
2163,2014,Dearborn
2164,2017,Seguin
2165,2017,Troy
2166,2017,Newport News
2167,2017,Auburn Hills
2168,2017,Newport News
2169,2017,Detroit
2170,2017,Auburn Hills
2171,2017,Newport News
2172,2017,Auburn Hills
2173,2017,Seguin
2174,2017,Seguin
2175,2017,Seguin
2176,2017,Seguin
2177,2017,Mount Vernon
2178,2017,Mount Vernon
2179,2017,Auburn Hills
2180,2017,Mount Vernon
2181,2017,Fletcher
2182,2017,Fort Mill
2183,2017,Chatham
2184,2017,Seguin
2185,2017,Mount Vernon
2186,2017,Seguin
2187,2017,Seguin
2188,2017,Seguin
2189,2017,Detroit
2190,2017,Detroit
2191,2017,Seguin
2192,2017,Auburn Hills
2193,2017,Auburn Hills
2194,2017,Halstead
2195,2017,Newport News
2196,2017,Detroit
2197,2017,Newport News
2198,2017,MIentown
2199,2017,Newport News
2200,2017,Detroit
2201,2013,Fort Mill
2202,2017,Sumter
2203,2017,Sumter
2204,2017,Sumter
2205,2017,Sumter
2206,2017,Sumter
2207,2017,Sumter
2208,2017,Sumter
2209,2017,Sumter
2210,2017,Sumter
2211,2017,Sumter
2212,2017,Sumter
2213,2017,Sumter
2214,2017,Troy
2215,2017,Sumter
2216,2017,Sumter
2217,2017,Troy
2218,2017,Newport News
2219,2017,Troy
2220,2017,Sumter
2221,2017,Sumter
2222,2017,Sumter
2223,2017,Sumter
2224,2017,Auburn Hills
2225,2017,Seguin
2226,2017,Auburn Hills
2227,2017,Dearborn
2228,2017,Seguin
2229,2017,Somersworth
2230,2017,Somersworth
2231,2017,Somersworth
2232,2017,Somersworth
2233,2017,Sumter
2234,2017,Newport News
2235,2017,Troy
2236,2017,Auburn Hills
2237,2017,Mount Vernon
2238,2017,Mount Vernon
2239,2017,Somersworth
2240,2017,San Jose
2241,2017,Detroit
2242,2017,Newport News
2243,2017,Detroit
2244,2017,Fort Mill
2245,2017,Newport News
2246,2017,Sumter
2247,2017,Sumter
2248,2017,Newport News
2249,2017,Rochester
2250,2017,Newport News
2251,2017,Montvale
2252,2017,Mount Vernon
2253,2017,Mount Vernon
2254,2017,Fort Mill
2255,2017,Halstead
2256,2017,Halstead
2257,2017,Seguin
2258,2017,Halstead
2259,2017,Sumter
2260,2017,Sumter
2261,2017,Sumter
2262,2017,Sumter
2263,2017,Sumter
2264,2017,Sumter
2265,2017,Mount Vernon
2266,2017,Mount Vernon
2267,2017,Mount Vernon
2268,2017,Mount Vernon
2269,2017,Mount Vernon
2270,2017,Mount Vernon
2271,2017,Mount Vernon
2272,2017,Mount Vernon
2273,2017,Troy
2274,2017,Seguin
2275,2017,Detroit
2276,2017,Morganton
2277,2017,Newport News
2278,2017,Newport News
2279,2004,Auburn Hills
2280,2012,Mississauga
2281,2017,Detroit
2282,2017,Seguin
2283,2017,Halstead
2284,2017,Halstead
2285,2017,Somersworth
2286,2017,Sumter
2287,2017,Morganton
2288,2017,Seguin
2289,2017,Auburn Hills
2290,2017,Halstead
2291,2017,Chatham
2292,2017,Fort Mill
2293,2016,Fountain Inn
2294,2017,Detroit
2295,2017,Newport News
2296,2017,MIentown
2297,2012,Deer Park
2298,2017,Montvale
2299,2017,Fort Mill
2300,2017,Auburn Hills
2301,2017,Charlotte
2302,2017,Detroit
2303,2012,Fort Mill
2304,2017,Fountain Inn
2305,2017,Carpinteria
2306,2017,Mount Vernon
2307,2017,Chatham
2308,2017,Chatham
2309,2017,Charlotte
2310,2017,Auburn Hills
